ISIN,name,ticker,bourso_symbol
US3205571017,FIRST INTERNET B,,INBK
US3208171096,FIRST MERCHANTS,,FRME
US3208661062,FIRST MID BANCSH,,FMBH
US3358341077,FIRST NORTHWEST,,FNWB
US33621E1091,FIRST SAVINGS FI,,FSFG
US33741H1077,FIRST UNITED,,FUNC
US33744V1035,FIRST US BANCSRS,,FUSB
US33829M1018,FIVE BELOW,,FIVE
US33939J3032,FLEXSHOPPER,,FPAY
CA3397641026,FLORA GROWTH,,FLGC
US34379V1035,FLUENCE ENERGY RG-A,,FLNC
US34380C1027,FLUENT,,FLNT
US34385P1084,FLUIDIGM,,FLDM
US3438731057,FLUSHING FINL,,FFIC
US3440573026,FLUX POWER HLDG,,FLUX
US3441741077,FOGHORN THERAP,,FHTX
US3455231049,FORESIGHT SP ADR,,FRSX
US3463751087,FORMFACTOR,,FORM
US3464141056,FORMULASYST SP ADR,,FORTY
US3465631097,FORRESTER RESEAR,,FORR
US34962G1094,FORTE BIOSCIENCE,,FBRX
US34960Q1094,FORTRESS BIOTECH,,FBIO
US3498531017,FORWARD AIR,,FWRD
US34988V1061,FOSSIL GROUP,,FOSL
US35138V1026,FOX FACT HLDG,,FOXF
US35180X1054,FRANCHISE GRP RG-A,,FRG
US3535141028,FRANKLIN ELECTRI,,FELE
US3570231007,FREIGHTCAR AMERI,,RAIL
US35803L1089,FREQ THERAPEUTIC,,FREQ
US3580101067,FREQUENCY ELECTR,,FEIM
US3580391056,FRESHPET,,FRPT
US30779N1054,FRMRS & MERCH BN,,FMAO
US35909R1086,FRONTIR GROP HLD,,ULCC
US30292L1070,FRP HOLDINGS,,FRPH
US3595231073,FUEL TECH,,FTEK
US3596641098,FULGENT GENETICS,,FLGT
US3596781092,FULL HOUSE RESOR,,FLL
US3610081057,FUNKO-A,,FNKO
US36237H1014,G-III APPAREL GR,,GIII
IL0010828585,G.WILLI-FOOD,,WILC
US3621LQ1099,G1 THERAPEUTICS,,GTHX
US36315X1019,GALAPAGOS SP ADR,,GLPG
US3632252025,GALECTIN,,GALT
US36338D1081,GALERA THERAPEUT,,GRTX
IL0011313900,GALMED PHARMACEU,,GLMD
US36165L1089,GDS HOLDING SPADR-A,,GDS
US37229T3014,GENIUS BRANDS,,GNUS
US3723032062,GENMAB SP ADR,,GMAB
US3724461047,GENPREX,,GNPX
US37253A1034,GENTHERM,,THRM
US37364X1090,GEOSPACE TECHN,,GEOS
US3736785078,GEOVAX LABS,,GOVX
US3738651047,GERMAN AMER BANC,,GABC
US3741631036,GERON,,GERN
US3743964062,GEVO,,GEVO
KYG393871085,GFS,,GFS
US3746891072,GIBRALTAR INDS,,ROCK
SG9999014831,GIGAMEDIA,,GIGM
KYG3932F1063,GIP,,SDH
US37637K1088,GITLAB RG-A,,GTLB
US3765361080,GLADSTO COM REIT,,GOOD
US3765351008,GLADSTONE CAPITA,,GLAD
US3765461070,GLADSTONE INVT,,GAIN
US3774071019,GLEN BURNIE BANC,,GLBZ
US3794631024,GLOBAL WATER RES,,GWRS
IL0011741688,GLOBAL-E ONLINE,,GLBE
US38046C1099,GOGO,,GOGO
BMG9456A1009,GOLAR LNG,,GLNG
US3810131017,GOLDEN ENTERTAIN,,GDEN
BMG396372051,GOLDEN OCEAN GRO,,GOGL
US3821408792,GOOD TIMES REST,,GTIM
US38246G1085,GOODRX HLDG RG-A,,GDRX
US38526M1062,GRAND CANYON ED,,LOPE
US38870X1046,GRAPHITE BIO,,GRPH
US38911N2062,GRAVITY SP ADR,,GRVY
US3906071093,GREAT LAKES DRED,,GLDD
US3909051076,GREAT SOUTHERN B,,GSBC
US3932221043,GREEN PLAINS,,GPRE
US3943571071,GREENE COUNTY BA,,GCBC
US39531G1004,GREENIDGE GEN,,GREE
KYG4095J1094,GREENLIGHT CAP RE,,GLRE
US39868T1051,GRITSTONE BIO,,GRTS
US3968791083,GRNWICH LIFESCI,,GLSI
US39959A1060,GROVE,,GRVI
US39986L1098,GROWGENERATION,,GRWG
US4005011022,GRUPO AERO SPADR-B,,OMAB
US36241U1060,GSI TECHNOLOGY,,GSIT
US36254L2097,GT BIOPHARMA,,GTBP
US4007641065,GUARANTY BANCSHA,,GNTY
US40131M1099,GUARDANT HEALTH,,GH
US4023071024,GULF ISLAND,,GIFI
US44332N1063,H WORLD GRP SP ADR,,HTHT
US4040301081,H&E EQUIPMENT SV,,HEES
US4046091090,HACKETT GROUP,,HCKT
US4052171000,HAIN CELESTIAL G,,HAIN
US40609P1057,HALLADOR ENERGY,,HNRG
US40637H1095,HALOZYME THERAPE,,HALO
US4074971064,HAMILTON LANE-A,,HLNE
US4101201097,HANCOCK WHITNEY,,HWC
US4104952043,HANMI FIN,,HAFC
US4131601027,HARMONIC,,HLIT
US41358P1066,HARPOON THERPTCS,,HARP
US4158581094,HARROW HEALTH,,HROW
US4169061052,HARVARD BIOSCIEN,,HBIO
US4181001037,HASHICORP RG-A,,HCP
US4198791018,HAWAIIAN HLDGS,,HA
US4202611095,HAWKINS,,HWKN
US4204761039,HAWTHORN BANC,,HWBK
US4208772016,HAYNES INTL,,HAYN
US4219061086,HEALTHCARE SVCS,,HCSG
US42226A1079,HEALTHEQUITY,,HQY
US42222N1037,HEALTHSTREAM,,HSTM
US42240Q1040,HEARTCORE ENTPS,,HTCR
US4223471040,HEARTLAND EXPRES,,HTLD
US42234Q1022,HEARTLAND FINL U,,HTLF
US4228191023,HEIDRCK & STRUGG,,HSII
BMG4388N1065,HELEN OF TROY,,HELE
US4234031049,HELLO GRP SP ADR-A,,MOMO
US4258851009,HENNESSY ADVISOR,,HNNA
US4268971045,HEPION PHARMA,,HEPA
US4269271098,HERITAGE COMMERC,,HTBK
US42722X1063,HERITAGE FINANCI,,HFWA
US42727E1038,HERITAGE GLOBAL,,HGBL
US4277461020,HERON THERAPEUTI,,HRTX
US42806J7000,HERTZ GLOBAL,,HTZ
US42805E3062,HESKA,,HSKA
US4285671016,HIBBETT,,HIBB
US4333231029,HINGHAM INSTITUT,,HIFS
US40424G1085,HMN FINANCIAL,,HMNF
US43689E1073,HOME BANCORP,,HBCP
US43708L1089,HOME FED BANCORP,,HFBL
US43785V1026,HOMESTREET,,HMST
US4378721041,HOMETRUST BNCSH,,HTBI
US4380831077,HOMOLOGY MEDS,,FIXX
US4383331067,HONEST CO,,HNST
US4390381006,HOOKER FURNISHNG,,HOFT
US43906K1007,HOOKIPA PHARMA,,HOOK
US43940T1097,HOPE BANCORP,,HOPE
US4404071049,HORIZON BANCORP,,HBNC
US44045A1025,HORIZON TECH FIN,,HRZN
IE00BQPVQZ61,HORIZON THERAPEUTICS,,HZNP
US44109J1060,HOSTESS BRANDS-A,,TWNK
US42726M1062,HRTG-CYSTL CLN,,HCCI
US4433201062,HUB GROUP-A,,HUBG
US4441441098,HUDSON TECHNOLOG,,HDSN
US4473241044,HURCO COS INC,,HURC
US4474621020,HURON CONSULTING,,HURN
US44842L1035,HUTCHMED SP ADR,,HCM
US40441H1059,HV BANCORP,,HVBC
US44862P1093,HYCR MNG HLDG RG-A,,HYMC
US44888K2096,HYDROFARM HLDG,,HYFM
US44951Y1029,HYZON MOTORS RG-A,,HYZN
US46571Y1073,I3 VERTICALS-A,,IIIV
US44891N2080,IAC,,IAC
US44934S2068,ICAD,,ICAD
US44931Q1040,ICC HOLDINGS,,ICCH
US44925C1036,ICF INTL,,ICFI
KYG4740B1059,ICHOR,,ICHR
IE0005711209,ICON,,ICLR
US44930G1076,ICU MEDICAL,,ICUI
US4516222035,IDEAL POWER,,IPWR
US45166V1061,IDEANOMICS,,IDEX
US45170X2053,IDENTIV,,INVE
US44951W1062,IES HOLDINGS,,IESC
US44951J1051,IF BANCORP,,IROQ
US4525211078,IMMERSION,,IMMR
US4525EP1011,IMMUNIC,,IMUX
US45256X1037,IMMUNITYBIO,,IBRX
US45258D1054,IMMUNOCORE SP ADS,,IMCR
US45253H1014,IMMUNOGEN,,IMGN
US45257U1088,IMMUNOME,,IMNM
US45258J1025,IMMUNOVANT,,IMVT
US45254U1016,IMMURON SP ADR,,IMRN
MHY3894J1047,IMPERIAL PET,,IMPP
US4532041096,IMPINJ,,PI
US45569U1016,INDIE SMICNDCT RG-A,,INDI
US45667G1031,INFINERA,,INFN
US45675Y1047,INFORMATION SVC,,III
US4570301048,INGLES MRKT CL-A-,,IMKTA
IL0011595993,INMODE,,INMD
US4576422053,INNODATA,,INOD
US45768S1050,INNOSPEC,,IOSP
US45769N1054,INNOVATIVE SOL&S,,ISSC
US45781M1018,INNOVIVA,,INVA
IL0011745804,INNOVIZ,,INVZ
US45780L1044,INOGEN,,INGN
US45782B1044,INSEEGO,,INSG
US45765U1034,INSIGHT ENTERPRI,,NSIT
US45765Y2046,INSIGNIA SYSTEMS,,ISIG
US45782N1081,INSPIRED ENTRTMN,,INSE
US45784P1012,INSULET,,PODD
US4579852082,INTEGRA LIFE HLD,,IART
US45817G2012,INTELLICHECK,,IDN
US45845P1084,INTERCEPT PHARM,,ICPT
IL0011063760,INTERCURE,,INCR
US45867G1013,INTERDIGITAL,,IDCC
US4586653044,INTERFACE,,TILE
US4586851044,INTERGROUP CORP,,INTG
US4611481080,INTEVAC,,IVAC
US4590441030,INTL BANCSHARES,,IBOC
US46005L1017,INTL MONEY EXPS,,IMXI
US46134L1052,INVESTAR HLDG,,ISTR
US4618041069,INVESTORS TITLE,,ITIC
US4622221004,IONIS PHARMACEUT,,IONS
US4622601007,IOVANCE BTHRPTCS,,IOVA
US46267X1081,IQIYI SP ADR-A,,IQ
US46266A1097,IRADIMED,,IRMD
US4500561067,IRHYTHM TECHNOLG,,IRTC
US46269C1027,IRIDIUM COMM,,IRDM
US4627261005,IROBOT,,IRBT
US46333X1081,IRONWOODPHARMA RG-A,,IRWD
US46564T1079,ITERIS,,ITI
US4657411066,ITRON,,ITRI
US46583P1021,IVERIC BIO,,ISEE
US46604H1059,IZEA WORLDWIDE,,IZEA
US4660321096,J&J SNACK FOODS,,JJSF
US5784731003,J.W.MAYS,,MAYS
US4663671091,JACK IN THE BOX,,JACK
US47012E4035,JAKKS PAC,,JAKK
BMG5005R1079,JAMES RIVER GRP,,JRVR
IE00B4Q5ZN47,JAZZ PHARMACEUTI,,JAZZ
CA47733C2076,JEWETT CAMERON T,,JCTCF
IL0011684185,JFROG,,FROG
US8004221078,JOHN B SAN FILIP,,JBSS
US4791671088,JOHNSON OUTDOORS-A,,JOUT
US46591M1099,JOYY SP ADR-A,,YY
MHY460022038,JX LUXVENTURE,,LLL
US4830077040,KAISER ALUM,,KALU
KYG5223X1007,KAIXIN AUTO,,KXIN
US4837091010,KANDI TECHNOLOG,,KNDI
US48576A1007,KARUNA THERAP,,KRTX
US48576U1060,KARYOPHARM THERA,,KPTI
US4858591021,KATAPULT HLDG,,KPLT
US48669G1058,KAZIA THRPTS SP ADR,,KZIA
US48716P1084,KEARNY FINL,,KRNY
US4881523074,KELLY SVCS CONV-B-,,KELYB
US4881522084,KELLY SVCS NVTGRG-A,,KELYA
US4884452065,KEMPHARM,,KMPH
US4912921081,KENTUCKY FIRST F,,KFFB
US4928541048,KEWAUNEE SCIENTI,,KEQU
US4931441095,KEY TRONIC,,KTCC
US4937321010,KFORCE,,KFRC
US49428J1097,KIMBALL ELECTRON,,KE
US4942741038,KIMBALL INTL -B-,,KBAL
US49639K1016,KINGSOFT SP ADR,,KC
US4967191051,KINGSTONE COS,,KINS
US49705R1059,KINNATE BIO,,KNTE
US49714K2087,KINS TECH GP UTS 25,,KINZU
US5006001011,KOPIN,,KOPN
US7599101026,KORU MEDICAL SYS,,KRMD
US5006921085,KOSS,,KOSS
US50077B2079,KRATOS DEF&SEC,,KTOS
US50116V1070,KUBIENT,,KBNT
US5012421013,KULICKE & SOFFA,,KLIC
US50127T1097,KURA ONCOLOGY,,KURA
US4827381017,KVH INDUSTRIES,,KVHI
US5015751044,KYMERA THERAP,,KYMR
US5107001076,LAKE SHORE BANCO,,LSBK
US5116371007,LAKELAND BANCORP,,LBAI
US5116561003,LAKELAND FINANCI,,LKFN
US5117951062,LAKELAND IND INC,,LAKE
US5138471033,LANCASTER COLONY,,LANC
US5147661046,LANDEC,,LNDC
US51504L1070,LANDMARK BANCORP,,LARK
US51509F1057,LANDS' END,,LE
US5150981018,LANDSTAR SYSTEMS,,LSTR
US51654W1018,LANTERN PHARMA,,LTRN
US5165441032,LANTHEUS HOLDING,,LNTH
US5165482036,LANTRONIX,,LTRX
US51818V1061,LATCH,,LTCH
US5184151042,LATTICE SEMICOND,,LSCC
US5186132032,LAUREATE EDU,,LAUR
US5207761058,LAWSON PRODUCTS,,LAWS
US3500601097,LB FOSTER,,FSTR
US50181P1003,LCNB,,LCNB
US52187K1016,LEAP THERAPEUTCS,,LPTX
US5255582018,LEMAITRE VASCULA,,LMAT
US52634L1089,LENSAR,,LNSR
US52886N4060,LEXARIA BIOSCIEN,,LEXX
US5288771034,LEXINFINTE SP ADR-A,,LX
US50187T1060,LGI HOMES,,LGIH
US50187A1079,LHC GROUP,,LHCG
US5314651028,LIBERT TRIPADV RG-A,,LTRPA
US5314652018,LIBERT TRIPADV RG-B,,LTRPB
US5303071071,LIBERTY BROADB RG-A,,LBRDA
US5312298707,LIBERTY MD-A-FRM,,FWONA
US5312297063,LIBERTY RG-A-BRAVES,,BATRA
US5312294094,LIBERTY RG-A-SIRXM,,LSXMA
US5312295083,LIBERTY RG-B-SIRXM,,LSXMB
US53222Q1031,LIFETIME BRANDS,,LCUT
US53222K2050,LIFEVANTAGE,,LFVN
US5319141090,LIFEWAY FOODS,,LWAY
US53224K3023,LIGHTBRIDGE,,LTBR
US5322578056,LIGHTPATH TECH-A,,LPTH
NL0015000F41,LILIUM RG-A,,LILM
US53263P1057,LIMBACH HLDGS,,LMB
US53261M1045,LIMELIGHT NETWOR,,LLNW
US5327461043,LIMONEIRA,,LMNR
US5335351004,LINCOLN EDUC SVC,,LINC
US5339001068,LINCOLN ELEC HLD,,LECO
US5352191093,LINDBLAD EXPEDIT,,LIND
US53620U1025,LION GROUP SP ADS-A,,LGHL
US53630X1046,LIPOCINE,,LPCN
US53635D2027,LIQUIDIA,,LQDA
US53635B1070,LIQUIDITY SERVIC,,LQDT
US5370081045,LITTELFUSE,,LFUS
US5381423087,LIVE VENTURES,,LIVE
US5381461012,LIVEPERSON,,LPSN
US67091J4040,LOGICMARK,,LGMK
US54303L1044,LONGEVERON RG-A,,LGVN
US5435181046,LOOP INDUSTRIES,,LOOP
US54405Q1004,LORDSTOWN MTRS RG-A,,RIDE
US50212V1008,LPL FIN HLDG,,LPLA
US50216C1080,LSI INDUSTRIES,,LYTS
US55024U1097,LUMENTUM HLDNGS,,LITE
US55028X1090,LUMOS PHARMA,,LUMO
US5503511009,LUNA INNOVATIONS,,LUNA
VGG569811067,LUOKUNG TECH,,LKCO
US5505501073,LUTHER BURBANK,,LBC
US55087P1049,LYFT RG-A,,LYFT
US5542251021,MACATAWA BANK,,MCBC
US55405Y1001,MACOM TECHNOLOGY,,MTSI
US5560991094,MACROGENICS,,MGNX
US5588681057,MADRIGAL PHARMCT,,MDGL
US55955D1000,MAGNITE,,MGNI
BMG5753U1128,MAIDEN HOLDINGS,,MHLD
MU0295S00016,MAKEMYTRIP,,MMYT
US56117J1007,MALIBU BOATS RG-A,,MBUU
US5614091032,MALVERN BANCORP,,MLVF
US56155L1089,MAMMOTH ENRGY,,TUSK
US5627501092,MANHATTAN ASSOC,,MANH
US5628031065,MANHATTAN REIT,,LOAN
US5634201082,MANITEX INTL,,MNTX
US5637712036,MANNATECH,,MTEX
US56400P7069,MANNKIND,,MNKD
US56600D1072,MAR LFSCI HLDG RG-A,,MRVI
US56624R1086,MARCHEX-B,,MCHX
US56804T2050,MARIN SOFTWARE,,MRIN
US56854Q2003,MARINUS PHARMA,,MRNS
US57142B1044,MARQETA RG-A,,MQ
US5738741041,MARVELL TECH,,MRVL
US5747951003,MASIMO,,MASI
US57667L1070,MATCH GROUP,,MTCH
US5768531056,MATRIX SERVICE,,MTRX
US5770961002,MATTERPORT RG-A,,MTTR
US5771281012,MATTHEWS INTL -A-,,MATW
US57777K1060,MAXCYTE,,MXCT
US57776J1007,MAXLINEAR,,MXL
US5805891091,MC GRATH RENT,,MGRC
US5839281061,MEDALLION FINANC,,MFIN
US58468P2065,MEDICINOVA,,MNOV
US58506Q1094,MEDPACE HOLDINGS,,MEDP
US5854641009,MELCO RSR&EN SP ADR,,MLCO
US5873761044,MERCANTILE BANK,,MBWM
US5880561015,MERCER INTL,,MERC
US58844R1086,MERCHANTS BANCRP,,MBIN
US5893781089,MERCURY SYSTEM,,MRCY
US5894921072,MEREO BIOPHA SP ADS,,MREO
US58958P1049,MERIDIAN,,MRBK
US5895841014,MERIDIAN BIOSCIE,,VIVO
US5898891040,MERIT MED SYS,,MMSI
US59045L1061,MERSANA THERAP,,MRSN
NL0011606264,MERUS,,MRUS
US59064R1095,MESA LABORATORIE,,MLAB
US5907171046,MESOBLAST SP ADR,,MESO
US59134N1046,META MATERIALS,,MMAT
US55277P1049,MGE ENERGY,,MGEE
US55303J1060,MGP INGREDIENTS,,MGPI
US5949603048,MICROVISION,,MVIS
US55328R1095,MICT,,MICT
US59540G1076,MID PENN BANCORP,,MPB
US5962781010,MIDDLEBY CORP,,MIDD
US5963042040,MIDDLEFIELD BANC,,MBCN
US5966801087,MIDDLESEX WATER,,MSEX
US5977421057,MIDLAND STS BANC,,MSBI
US5985111039,MIDWESTONE FINL,,MOFG
CA59935V1076,MILESTONE PHARMA,,MIST
US6005441000,MILLERKNOLL,,MLKN
IL0010851827,MIND CTI,,MNDO
US60468T1051,MIRATI THER,,MRTX
US6047491013,MIRUM RG REG S-AI,,MIRM
US60510V1089,MISSION PRODUCE,,AVO
US6067102003,MITEK SYSTEMS,,MITK
US6085501095,MOLECULAR TMPLTS,,MTEM
US60879E1010,MOMENTUS RG-A,,MNTS
US6090271072,MONARCH CASINO&R,,MCRI
IL0011762130,MONDAY.COM,,MNDY
US60937P1066,MONGODB-A,,MDB
US6102361010,MONRO,,MNRO
US6103351010,MONROE CAP,,MRCC
US61174X1090,MONSTER BEVERAGE,,MNST
US6177001095,MORNINGSTAR,,MORN
US6200711009,MOTORCAR PARTS A,,MPAA
US57637H1032,MSTRCRFT BT HLDG,,MCFT
US62526P1093,MULLEN AUTOMOTIV,,MULN
US62818Q1040,MUSTANG BIO,,MBIO
US5538101024,MVB FINANCIAL,,MVBF
US55405W1045,MYR GROUP,,MYRG
US62855J1043,MYRIAD GENETICS,,MYGN
US63008G2030,NANO DIMENSN SP ADS,,NNDM
IL0011681371,NANO-X IMG,,NNOX
US63009R1095,NANOSTRING TECH,,NSTG
US6304021057,NAPCO SEC TECH,,NSSC
US6388423021,NAT ALTERN INTL,,NAII
US6385171029,NAT WEST LIFE RG-A,,NWLI
US6323071042,NATERA,,NTRA
US6323471002,NATHANS FAMOUS,,NATH
US6348651091,NATIONAL BANKSHA,,NKSH
US6350171061,NATIONAL BEVERAG,,FIZZ
US6353091076,NATIONAL CINEMED,,NCMI
US6373722023,NATIONAL RSRCH,,NRC
US63845R1077,NATIONAL VSN HLD,,EYE
VGG6375R1073,NATL ENERGY SVC,,NESR
US63888P4063,NATL HEALTH TREN,,NHTC
US6365181022,NATL INSTRUMENTS,,NATI
US6390271012,NATURES SUNSHINE,,NATR
US6287781024,NBT BANCORP,,NBTB
US6288772014,NCS MLTSTG HLDG,,NCSM
LU2263803020,NEOGAMES,,NGMS
US64049M2098,NEOGENOMICS,,NEO
US64107N2062,NET 1 UEPS TECH,,UEPS
US64115T1043,NETSCOUT SYSTEMS,,NTCT
US64115A4022,NETSOL TECH,,NTWK
US64132K1025,NEUBASE THERAPTS,,NBSE
US64125C1099,NEUROCRINE BIOSC,,NBIX
US6443931000,NEW FRTRS ENER RG-A,,NFE
US6496045013,NEW YORK MR REIT,,NYMT
VGG6483G1000,NEWEGG COMM,,NEGG
US6512291062,NEWELL BRANDS,,NWL
US65158N1028,NEWMARK GROUP-A,,NMRK
US65249B1098,NEWS RG-A,,NWSA
US6525262035,NEWTEKONE,,NEWT
US65336K1034,NEXSTAR MED GRP,,NXST
US65342K1051,NEXTDECADE,,NEXT
US65342T1060,NI HOLDINGS,,NODK
US6536561086,NICE SP ADR,,NICE
US65406E1029,NICOLET BANKSHAR,,NCBS
US65481N1000,NIU TECH ADR-A,,NIU
US65487U1088,NKARTA,,NKTX
US6293371067,NN,,NNBR
US65540B1052,NOODLES & CO RG-A,,NDLS
US6556631025,NORDSON,,NDSN
US6565531042,NORTECH SYSTEMS,,NSYS
US6658091094,NORTHERN TECH IN,,NTIC
US66611T1088,NORTHFIELD BANCO,,NFBK
US6667621097,NORTHRIM BANCORP,,NRIM
US6677461013,NORTHWEST PIPE,,NWPX
US6673401039,NORTHWST BNCSHS,,NWBI
US6695491075,NORWOOD FINANCIA,,NWFL
US66988N2053,NOVAN,,NOVN
US6700024010,NOVAVAX,,NVAX
JE00BYSS4X48,NOVOCURE NPV,,NVCR
US67080M1036,NURIX THERAPEUTC-RG,,NRIX
US67059N1081,NUTANIX RG-A,,NTNX
US6707041058,NUVASIVE,,NUVA
US67079Y1001,NUVVE HOLDING,,NVVE
US6294452064,NVE,,NVEC
US6496048819,NY MRTG CCPRP RG-D,,NYMTN
BSP733981026,NYMOX PHARMA,,NYMX
US67107W1009,O2MICRO SP ADR,,OIIM
US6718071052,OAK VALLEY BANC,,OVLY
US67421J1088,OATLY GRP SP ADS,,OTLY
US6752341080,OCEANFIRST BK,,OCFC
US6756071055,OCONEE FED FINL,,OFED
US67577C1053,OCUGEN,,OCGN
US67576A1007,OCULAR THERAPEUT,,OCUL
US6761182012,ODYSSEY MARINE,,OMEX
US67623C1099,OFFI PR REIT-SBI,,OPI
US67103B1008,OFS CAPITAL,,OFS
US6777191064,OHIO VY BANC COR,,OVBC
US6793691089,OLAPLEX HLDG,,OLPX
US6800331075,OLD NATL BANCORP,,ONB
US6801941070,OLD POINT FINANC,,OPOF
US6802771005,OLD SECOND BANCO,,OSBC
US6811161099,OLLIE'S BARGAIN,,OLLI
US68162K1060,OLYMPIC STEEL,,ZEUS
US6820951043,OMEGA FLEX,,OFLX
US6821431029,OMEROS,,OMER
US68213N1090,OMNICELL,,OMCL
US68232V8019,ONCONOVA THRPTCS,,ONTX
US68236R1032,ONCORUS,,ONCR
US88338K1034,ONE GROUP HOSPIT,,STKS
US68287N1000,ONESPAN,,OSPN
US68280L1017,ONEWATER MARIN RG-A,,ONEW
US6837121036,OPENDOOR TECH,,OPEN
US68373M1071,OPERA SP ADS,,OPRA
US68375N1037,OPKO HEALTH,,OPK
US68386J2087,OPTHEA SP ADS,,OPT
US6838272085,OPTICAL CABLE,,OCC
US68401P4037,OPTIMUMBANK HLDG,,OPHC
US68404V1008,OPTINOSE,,OPTN
US68554V1089,ORASURE TECHS,,OSUR
US68570P1012,ORCHARD RX SP ADS,,ORTX
US68620A2033,ORGANOVO HLDGS,,ONVO
US68619K2042,ORGENESIS,,ORGS
US6862751087,ORION ENRGY SYS,,OESX
US6873801053,ORRSTOWN FNCL,,ORRF
US68752L1008,ORTHOPEDIATRICS,,KIDS
US6710441055,OSI SYSTEMS,,OSIS
US6896481032,OTTER TAIL,,OTTR
US69002R1032,OUTBRAIN,,OB
US69012T2069,OUTLOOK THERAPEU,,OTLK
US6903701018,OVERSTOCK.COM,,OSTK
US6904691010,OVID THERAPTCS,,OVID
KYG6856M1069,OXBRIDGE RE,,OXBR
US69181V1070,OXFORD SQUARE,,OXSQ
US6928305084,P.&F.INDUSTRIES -A-,,PFIN
US69404D1081,PACIFIC BIO CA,,PACB
US69478X1054,PACIFIC PREMIER,,PPBI
US6951271005,PACIRA BIOSCIENC,,PCRX
US6952631033,PACWEST BANCORP,,PACW
US6974351057,PALO ALTO NET,,PANW
US6931491061,PAM TRANS SERV I,,PTSI
BMG6891L1054,PANAGEA LOGISTIC,,PANL
US6988131024,PAPA JOHNS INTL,,PZZA
US92556H1077,PARAMOUNT GLB RG-A,,PARAA
US6993743029,PARATEK PHARMACT,,PRTK
US7002153044,PARK CITY GROUP,,PCYG
US7006661000,PARK OHIO HOLDIN,,PKOH
US7008851062,PARKE BANCORP,,PKBK
US70211M1099,PARTNER SP ADR,,PTNR
US7027121000,PASSAGE BIO,,PASG
US70319R1095,PATHFINDER BANCO,,PBHC
US59100U1088,PATHWARD FINL,,CASH
US7033431039,PATRICK INDUSTR.,,PATK
US70336F2039,PATRIOT NATL BAN,,PNBK
US70338W1053,PATRIOT TRNSP HL,,PATI
US7034811015,PATTERSON-UTI EN,,PTEN
US70387R1068,PAVMED,,PAVM
US70438V1061,PAYLOCITY HOLDIN,,PCTY
US70451X1046,PAYONEER GLOBAL,,PAYO
US69318J1007,PC CONNECTION,,CNXN
US69325Q1058,PCTEL,,PCTI
US69327R1014,PDC ENERGY,,PDCE
US6932821050,PDF SOLUTIONS,,PDFS
US70465T1079,PDS BIOTECH RG-B,,PDSB
US7046991078,PEAPACK GLADSTON,,PGC
US7055731035,PEGASYSTEMS,,PEGA
US7084301032,PENNS WOODS BANC,,PWOD
US7097891011,PEOPLES BANCORP,,PEBO
US7105771072,PEOPLES BANCORP,,PEBK
US7110401053,PEOPLES FIN SERV,,PFIS
US7134481081,PEPSICO,,PEP
US71363P1066,PERDOCEO EDU,,PRDO
US71375U1016,PERFICIENT,,PRFT
US71377E1055,PERFORMANT FIN,,PFMT
US7141572039,PERMA-FIX ENVIR,,PESI
US71535D1063,PERSONALIS,,PSNL
US71601V1052,PETCO HEALTH RG-A,,WOOF
US71639T1060,PETIQ RG-A,,PETQ
US7163821066,PETMED EXPRESS,,PETS
US7170982067,PFSWEB,,PFSW
US71742Q1067,PHIBRO ANIMAL RG-A,,PAHC
US71844V2016,PHLS EDISON REIT,,PECO
US7194051022,PHOTRONICS INC,,PLAB
US72016P1057,PIEDMONT LITH,,PLL
US7207951036,PIERIS PHARMACEU,,PIRS
US7223041028,PINDUODUO SP ADS-A,,PDD
US72346Q1040,PINNACLE FINL PR,,PNFP
US72581M3051,PIXELWORKS,,PXLW
NL0012170237,PLAYA HOTELS,,PLYA
US72814P1093,PLBY GROUP,,PLBY
US7291321005,PLEXUS CORP,,PLXS
US7291391057,PLIANT THERAPEUT,,PLRX
US7292731020,PLUMAS BANCORP,,PLBC
US72942A1079,PLX PHARMA,,PLXP
US73102V1052,POLAR POWER,,POLA
US7311052010,POLESTAR HLDG ADS-A,,PSNY
PR7331747001,POPULAR,,BPOP
US7332451043,PORCH GROUP,,PRCH
US73730P1084,POSEIDA THERAPTC,,PSTX
US73754Y1001,POTBELLY,,PBPB
US7391281067,POWELL IND,,POWL
US69354N1063,PRA GROUP,,PRAA
US74019L5030,PRECIPIO,,PRPO
US74019P1084,PRECISIO BIOSCI,,DTIL
US74039M2008,PREDICTIVE ONCOL,,POAI
US7404441047,PREFORMED LINE P,,PLPC
US74052F1084,PREMIER FINL,,PFC
US74051N1028,PREMIER RG-A,,PINC
US7415111092,PRICESMART,,PSMT
US74158E1047,PRIMEENERGY RES,,PNRG
US74164F1030,PRIMORIS SVCS,,PRIM
US7141671039,PRM-PP INTL HLDS,,PPIH
US74265M2052,PRO-DEX,,PDEX
US74316X1019,PROFIRE ENERGY,,PFIE
US74340E1038,PROGYNY,,PGNY
US74345W1080,PROPHASE LABS,,PRPH
US74348T1025,PROSPECT CAPTL,,PSEC
US74374N1028,PROVENTION BIO,,PRVB
US7438681014,PROVIDENT FINANC,,PROV
US7443752057,PSYCHEMEDICS,,PMD
US69366J2006,PTC THERAPEUTICS,,PTCT
US74467Q1031,PUBMATIC RG-A,,PUBM
US74587B1017,PULSE BIOSCIENCE,,PLSE
